zawodnik,pozycja,nr_okrazenia,czas_okr_s,czas_kum_s,dystans_m,predkosc_kmh,tempo_min_km,godzina_biegu
SCEGAUSKAS Tadas,5,125,1130,71163,1725,5.496,10.918,19.7676
SCEGAUSKAS Tadas,5,126,1167,72331,1725,5.321,11.275,20.092
SCEGAUSKAS Tadas,5,127,1209,73541,1725,5.136,11.681,20.4281
SCEGAUSKAS Tadas,5,128,1256,74797,1725,4.944,12.135,20.777
SCEGAUSKAS Tadas,5,129,1374,76171,1725,4.52,13.275,21.1587
SCEGAUSKAS Tadas,5,130,1302,77474,1725,4.77,12.58,21.5206
SCEGAUSKAS Tadas,5,131,1335,78809,1725,4.652,12.899,21.8914
SCEGAUSKAS Tadas,5,132,1792,80602,1725,3.465,17.314,22.3894
SCEGAUSKAS Tadas,5,133,1440,82043,1725,4.312,13.913,22.7896
SCEGAUSKAS Tadas,5,134,947,82990,1725,6.558,9.15,23.0528
SCEGAUSKAS Tadas,5,135,643,83633,1725,9.658,6.213,23.2315
SCEGAUSKAS Tadas,5,136,550,84184,1725,11.291,5.314,23.3845
SCEGAUSKAS Tadas,5,137,561,84746,1725,11.07,5.42,23.5405
SCEGAUSKAS Tadas,5,138,537,85283,1725,11.564,5.188,23.6897
SCEGAUSKAS Tadas,5,139,533,85817,1725,11.651,5.15,23.838
BEREZNOWSKA Patrycja,6,1,579,580,1725,10.725,5.594,0.1611
BEREZNOWSKA Patrycja,6,2,568,1149,1725,10.933,5.488,0.3191
BEREZNOWSKA Patrycja,6,3,573,1722,1725,10.838,5.536,0.4784
BEREZNOWSKA Patrycja,6,4,573,2295,1725,10.838,5.536,0.6376
BEREZNOWSKA Patrycja,6,5,579,2875,1725,10.725,5.594,0.7987
BEREZNOWSKA Patrycja,6,6,575,3450,1725,10.8,5.556,0.9584
BEREZNOWSKA Patrycja,6,7,569,4020,1725,10.914,5.498,1.1166
BEREZNOWSKA Patrycja,6,8,572,4592,1725,10.857,5.527,1.2756
BEREZNOWSKA Patrycja,6,9,563,5155,1725,11.03,5.44,1.432
BEREZNOWSKA Patrycja,6,10,553,5709,1725,11.23,5.343,1.5858
BEREZNOWSKA Patrycja,6,11,554,6264,1725,11.209,5.353,1.7399
BEREZNOWSKA Patrycja,6,12,560,6824,1725,11.089,5.411,1.8955
BEREZNOWSKA Patrycja,6,13,552,7377,1725,11.25,5.333,2.0491
BEREZNOWSKA Patrycja,6,14,555,7933,1725,11.189,5.362,2.2036
BEREZNOWSKA Patrycja,6,15,560,8493,1725,11.089,5.411,2.3593
BEREZNOWSKA Patrycja,6,16,557,9051,1725,11.149,5.382,2.5142
BEREZNOWSKA Patrycja,6,17,558,9609,1725,11.129,5.391,2.6692
BEREZNOWSKA Patrycja,6,18,552,10162,1725,11.25,5.333,2.8228
BEREZNOWSKA Patrycja,6,19,553,10715,1725,11.23,5.343,2.9765
BEREZNOWSKA Patrycja,6,20,550,11266,1725,11.291,5.314,3.1294
BEREZNOWSKA Patrycja,6,21,556,11822,1725,11.169,5.372,3.2839
BEREZNOWSKA Patrycja,6,22,561,12383,1725,11.07,5.42,3.4398
BEREZNOWSKA Patrycja,6,23,553,12937,1725,11.23,5.343,3.5936
BEREZNOWSKA Patrycja,6,24,551,13488,1725,11.27,5.324,3.7467
BEREZNOWSKA Patrycja,6,25,556,14045,1725,11.169,5.372,3.9014
BEREZNOWSKA Patrycja,6,26,550,14596,1725,11.291,5.314,4.0544
BEREZNOWSKA Patrycja,6,27,556,15153,1725,11.169,5.372,4.2091
BEREZNOWSKA Patrycja,6,28,552,15705,1725,11.25,5.333,4.3625
BEREZNOWSKA Patrycja,6,29,554,16259,1725,11.209,5.353,4.5164
BEREZNOWSKA Patrycja,6,30,554,16814,1725,11.209,5.353,4.6705
BEREZNOWSKA Patrycja,6,31,557,17371,1725,11.149,5.382,4.8252
BEREZNOWSKA Patrycja,6,32,557,17928,1725,11.149,5.382,4.9801
BEREZNOWSKA Patrycja,6,33,551,18480,1725,11.27,5.324,5.1333
BEREZNOWSKA Patrycja,6,34,559,19040,1725,11.109,5.401,5.2888
BEREZNOWSKA Patrycja,6,35,549,19589,1725,11.311,5.304,5.4413
BEREZNOWSKA Patrycja,6,36,548,20137,1725,11.332,5.295,5.5937
BEREZNOWSKA Patrycja,6,37,553,20691,1725,11.23,5.343,5.7475
BEREZNOWSKA Patrycja,6,38,559,21251,1725,11.109,5.401,5.903
BEREZNOWSKA Patrycja,6,39,564,21815,1725,11.011,5.449,6.0598
BEREZNOWSKA Patrycja,6,40,555,22370,1725,11.189,5.362,6.214
BEREZNOWSKA Patrycja,6,41,558,22928,1725,11.129,5.391,6.369
BEREZNOWSKA Patrycja,6,42,557,23486,1725,11.149,5.382,6.524
BEREZNOWSKA Patrycja,6,43,556,24043,1725,11.169,5.372,6.6787
BEREZNOWSKA Patrycja,6,44,552,24596,1725,11.25,5.333,6.8322
BEREZNOWSKA Patrycja,6,45,548,25144,1725,11.332,5.295,6.9846
BEREZNOWSKA Patrycja,6,46,551,25696,1725,11.27,5.324,7.1377
BEREZNOWSKA Patrycja,6,47,551,26247,1725,11.27,5.324,7.2909
BEREZNOWSKA Patrycja,6,48,551,26799,1725,11.27,5.324,7.4442
BEREZNOWSKA Patrycja,6,49,547,27347,1725,11.353,5.285,7.5964
BEREZNOWSKA Patrycja,6,50,550,27898,1725,11.291,5.314,7.7494
BEREZNOWSKA Patrycja,6,51,547,28445,1725,11.353,5.285,7.9015
BEREZNOWSKA Patrycja,6,52,549,28995,1725,11.311,5.304,8.0542
BEREZNOWSKA Patrycja,6,53,549,29545,1725,11.311,5.304,8.2069
BEREZNOWSKA Patrycja,6,54,550,30095,1725,11.291,5.314,8.3598
BEREZNOWSKA Patrycja,6,55,551,30647,1725,11.27,5.324,8.513
BEREZNOWSKA Patrycja,6,56,554,31201,1725,11.209,5.353,8.667
BEREZNOWSKA Patrycja,6,57,550,31752,1725,11.291,5.314,8.8201
BEREZNOWSKA Patrycja,6,58,553,32306,1725,11.23,5.343,8.9739
BEREZNOWSKA Patrycja,6,59,559,32866,1725,11.109,5.401,9.1294
BEREZNOWSKA Patrycja,6,60,571,33437,1725,10.876,5.517,9.2882
BEREZNOWSKA Patrycja,6,61,554,33992,1725,11.209,5.353,9.4421
BEREZNOWSKA Patrycja,6,62,556,34549,1725,11.169,5.372,9.5968
BEREZNOWSKA Patrycja,6,63,557,35106,1725,11.149,5.382,9.7516
BEREZNOWSKA Patrycja,6,64,556,35662,1725,11.169,5.372,9.9062
BEREZNOWSKA Patrycja,6,65,561,36224,1725,11.07,5.42,10.0621
BEREZNOWSKA Patrycja,6,66,828,37052,1725,7.5,8.0,10.2923
BEREZNOWSKA Patrycja,6,67,557,37609,1725,11.149,5.382,10.447
BEREZNOWSKA Patrycja,6,68,549,38158,1725,11.311,5.304,10.5995
BEREZNOWSKA Patrycja,6,69,552,38711,1725,11.25,5.333,10.753
BEREZNOWSKA Patrycja,6,70,551,39263,1725,11.27,5.324,10.9063
BEREZNOWSKA Patrycja,6,71,551,39815,1725,11.27,5.324,11.0596
BEREZNOWSKA Patrycja,6,72,550,40365,1725,11.291,5.314,11.2126
BEREZNOWSKA Patrycja,6,73,555,40921,1725,11.189,5.362,11.367
BEREZNOWSKA Patrycja,6,74,549,41470,1725,11.311,5.304,11.5196
BEREZNOWSKA Patrycja,6,75,553,42024,1725,11.23,5.343,11.6733
BEREZNOWSKA Patrycja,6,76,554,42578,1725,11.209,5.353,11.8274
BEREZNOWSKA Patrycja,6,77,553,43132,1725,11.23,5.343,11.9812
BEREZNOWSKA Patrycja,6,78,560,43693,1725,11.089,5.411,12.1368
BEREZNOWSKA Patrycja,6,79,548,44241,1725,11.332,5.295,12.2892
BEREZNOWSKA Patrycja,6,80,552,44794,1725,11.25,5.333,12.4428
BEREZNOWSKA Patrycja,6,81,559,45354,1725,11.109,5.401,12.5983
BEREZNOWSKA Patrycja,6,82,559,45913,1725,11.109,5.401,12.7536
BEREZNOWSKA Patrycja,6,83,561,46474,1725,11.07,5.42,12.9095
BEREZNOWSKA Patrycja,6,84,559,47034,1725,11.109,5.401,13.065
BEREZNOWSKA Patrycja,6,85,560,47594,1725,11.089,5.411,13.2206
BEREZNOWSKA Patrycja,6,86,564,48159,1725,11.011,5.449,13.3774
BEREZNOWSKA Patrycja,6,87,576,48735,1725,10.781,5.565,13.5375
BEREZNOWSKA Patrycja,6,88,635,49370,1725,9.78,6.135,13.714
BEREZNOWSKA Patrycja,6,89,568,49939,1725,10.933,5.488,13.8719
BEREZNOWSKA Patrycja,6,90,569,50508,1725,10.914,5.498,14.0301
BEREZNOWSKA Patrycja,6,91,558,51067,1725,11.129,5.391,14.1853
BEREZNOWSKA Patrycja,6,92,554,51621,1725,11.209,5.353,14.3392
BEREZNOWSKA Patrycja,6,93,556,52178,1725,11.169,5.372,14.4939
BEREZNOWSKA Patrycja,6,94,565,52744,1725,10.991,5.459,14.6511
BEREZNOWSKA Patrycja,6,95,562,53306,1725,11.05,5.43,14.8073
BEREZNOWSKA Patrycja,6,96,564,53871,1725,11.011,5.449,14.9642
BEREZNOWSKA Patrycja,6,97,579,54450,1725,10.725,5.594,15.125
BEREZNOWSKA Patrycja,6,98,570,55020,1725,10.895,5.507,15.2834
BEREZNOWSKA Patrycja,6,99,581,55602,1725,10.688,5.614,15.4449
BEREZNOWSKA Patrycja,6,100,572,56174,1725,10.857,5.527,15.6038
BEREZNOWSKA Patrycja,6,101,572,56747,1725,10.857,5.527,15.763
BEREZNOWSKA Patrycja,6,102,574,57321,1725,10.819,5.546,15.9224
BEREZNOWSKA Patrycja,6,103,572,57893,1725,10.857,5.527,16.0813
BEREZNOWSKA Patrycja,6,104,584,58477,1725,10.634,5.643,16.2436
BEREZNOWSKA Patrycja,6,105,620,59098,1725,10.016,5.99,16.416
BEREZNOWSKA Patrycja,6,106,615,59713,1725,10.098,5.942,16.5869
BEREZNOWSKA Patrycja,6,107,626,60339,1725,9.92,6.048,16.7609
BEREZNOWSKA Patrycja,6,108,627,60967,1725,9.904,6.058,16.9352
BEREZNOWSKA Patrycja,6,109,642,61609,1725,9.673,6.203,17.1136
BEREZNOWSKA Patrycja,6,110,1450,63060,1725,4.283,14.01,17.5167
BEREZNOWSKA Patrycja,6,111,641,63702,1725,9.688,6.193,17.6949
BEREZNOWSKA Patrycja,6,112,664,64366,1725,9.352,6.415,17.8794
BEREZNOWSKA Patrycja,6,113,622,64988,1725,9.984,6.01,18.0522
BEREZNOWSKA Patrycja,6,114,637,65625,1725,9.749,6.155,18.2292
BEREZNOWSKA Patrycja,6,115,636,66262,1725,9.764,6.145,18.4061
BEREZNOWSKA Patrycja,6,116,642,66904,1725,9.673,6.203,18.5845
BEREZNOWSKA Patrycja,6,117,649,67554,1725,9.569,6.271,18.765
BEREZNOWSKA Patrycja,6,118,665,68220,1725,9.338,6.425,18.9499
BEREZNOWSKA Patrycja,6,119,680,68900,1725,9.132,6.57,19.1388
BEREZNOWSKA Patrycja,6,120,681,69581,1725,9.119,6.58,19.3281
BEREZNOWSKA Patrycja,6,121,678,70259,1725,9.159,6.551,19.5165
BEREZNOWSKA Patrycja,6,122,1514,71774,1725,4.102,14.628,19.9372
BEREZNOWSKA Patrycja,6,123,689,72463,1725,9.013,6.657,20.1286
BEREZNOWSKA Patrycja,6,124,817,73280,1725,7.601,7.894,20.3557
BEREZNOWSKA Patrycja,6,125,688,73968,1725,9.026,6.647,20.5468
BEREZNOWSKA Patrycja,6,126,735,74704,1725,8.449,7.101,20.7511
BEREZNOWSKA Patrycja,6,127,816,75520,1725,7.61,7.884,20.9778
BEREZNOWSKA Patrycja,6,128,1137,76658,1725,5.462,10.986,21.2938
BEREZNOWSKA Patrycja,6,129,869,77527,1725,7.146,8.396,21.5353
BEREZNOWSKA Patrycja,6,130,792,78320,1725,7.841,7.652,21.7555
BEREZNOWSKA Patrycja,6,131,755,79075,1725,8.225,7.295,21.9653
BEREZNOWSKA Patrycja,6,132,2740,81815,1725,2.266,26.473,22.7265
BEREZNOWSKA Patrycja,6,133,1076,82892,1725,5.771,10.396,23.0256
BEREZNOWSKA Patrycja,6,134,1998,84891,1725,3.108,19.304,23.5809
BEREZNOWSKA Patrycja,6,135,1196,86087,1725,5.192,11.556,23.9131
VACE-VECVAGARE Sigita,7,1,620,621,1725,10.016,5.99,0.1725
VACE-VECVAGARE Sigita,7,2,614,1235,1725,10.114,5.932,0.3431
VACE-VECVAGARE Sigita,7,3,618,1853,1725,10.049,5.971,0.5148
VACE-VECVAGARE Sigita,7,4,621,2475,1725,10.0,6.0,0.6875
VACE-VECVAGARE Sigita,7,5,609,3084,1725,10.197,5.884,0.8568
VACE-VECVAGARE Sigita,7,6,677,3762,1725,9.173,6.541,1.0449
VACE-VECVAGARE Sigita,7,7,589,4351,1725,10.543,5.691,1.2087
VACE-VECVAGARE Sigita,7,8,609,4960,1725,10.197,5.884,1.3779
VACE-VECVAGARE Sigita,7,9,602,5563,1725,10.316,5.816,1.5454
VACE-VECVAGARE Sigita,7,10,601,6165,1725,10.333,5.807,1.7125
VACE-VECVAGARE Sigita,7,11,593,6759,1725,10.472,5.729,1.8774
VACE-VECVAGARE Sigita,7,12,602,7361,1725,10.316,5.816,2.0448
VACE-VECVAGARE Sigita,7,13,603,7964,1725,10.299,5.826,2.2123
VACE-VECVAGARE Sigita,7,14,605,8570,1725,10.264,5.845,2.3805
VACE-VECVAGARE Sigita,7,15,600,9171,1725,10.35,5.797,2.5475
VACE-VECVAGARE Sigita,7,16,602,9773,1725,10.316,5.816,2.7148
VACE-VECVAGARE Sigita,7,17,586,10360,1725,10.597,5.662,2.8777
VACE-VECVAGARE Sigita,7,18,590,10950,1725,10.525,5.7,3.0417
VACE-VECVAGARE Sigita,7,19,593,11544,1725,10.472,5.729,3.2066
VACE-VECVAGARE Sigita,7,20,609,12154,1725,10.197,5.884,3.376
VACE-VECVAGARE Sigita,7,21,596,12750,1725,10.419,5.758,3.5417
VACE-VECVAGARE Sigita,7,22,599,13350,1725,10.367,5.787,3.7083
VACE-VECVAGARE Sigita,7,23,590,13941,1725,10.525,5.7,3.8725
VACE-VECVAGARE Sigita,7,24,664,14605,1725,9.352,6.415,4.0571
VACE-VECVAGARE Sigita,7,25,584,15190,1725,10.634,5.643,4.2194
VACE-VECVAGARE Sigita,7,26,594,15785,1725,10.455,5.739,4.3846
VACE-VECVAGARE Sigita,7,27,594,16379,1725,10.455,5.739,4.5497
VACE-VECVAGARE Sigita,7,28,600,16979,1725,10.35,5.797,4.7165
VACE-VECVAGARE Sigita,7,29,595,17575,1725,10.437,5.749,4.8818
VACE-VECVAGARE Sigita,7,30,573,18148,1725,10.838,5.536,5.0411
VACE-VECVAGARE Sigita,7,31,576,18724,1725,10.781,5.565,5.2012
VACE-VECVAGARE Sigita,7,32,591,19316,1725,10.508,5.71,5.3656
VACE-VECVAGARE Sigita,7,33,597,19913,1725,10.402,5.768,5.5315
VACE-VECVAGARE Sigita,7,34,590,20504,1725,10.525,5.7,5.6955
VACE-VECVAGARE Sigita,7,35,571,21075,1725,10.876,5.517,5.8543
VACE-VECVAGARE Sigita,7,36,601,21676,1725,10.333,5.807,6.0212
VACE-VECVAGARE Sigita,7,37,604,22281,1725,10.281,5.836,6.1893
VACE-VECVAGARE Sigita,7,38,604,22886,1725,10.281,5.836,6.3572
VACE-VECVAGARE Sigita,7,39,610,23497,1725,10.18,5.894,6.5269
VACE-VECVAGARE Sigita,7,40,605,24103,1725,10.264,5.845,6.6952
VACE-VECVAGARE Sigita,7,41,595,24698,1725,10.437,5.749,6.8605
VACE-VECVAGARE Sigita,7,42,601,25299,1725,10.333,5.807,7.0275
VACE-VECVAGARE Sigita,7,43,599,25898,1725,10.367,5.787,7.194
VACE-VECVAGARE Sigita,7,44,685,26584,1725,9.066,6.618,7.3845
VACE-VECVAGARE Sigita,7,45,608,27193,1725,10.214,5.874,7.5536
VACE-VECVAGARE Sigita,7,46,603,27796,1725,10.299,5.826,7.7212
VACE-VECVAGARE Sigita,7,47,606,28402,1725,10.248,5.855,7.8896
VACE-VECVAGARE Sigita,7,48,609,29012,1725,10.197,5.884,8.0588
VACE-VECVAGARE Sigita,7,49,613,29625,1725,10.131,5.923,8.2293
VACE-VECVAGARE Sigita,7,50,684,30310,1725,9.079,6.609,8.4195
VACE-VECVAGARE Sigita,7,51,597,30908,1725,10.402,5.768,8.5856
VACE-VECVAGARE Sigita,7,52,619,31528,1725,10.032,5.981,8.7577
VACE-VECVAGARE Sigita,7,53,622,32151,1725,9.984,6.01,8.9307
VACE-VECVAGARE Sigita,7,54,611,32762,1725,10.164,5.903,9.1006
VACE-VECVAGARE Sigita,7,55,603,33366,1725,10.299,5.826,9.2682
VACE-VECVAGARE Sigita,7,56,614,33980,1725,10.114,5.932,9.4388
VACE-VECVAGARE Sigita,7,57,621,34601,1725,10.0,6.0,9.6113
VACE-VECVAGARE Sigita,7,58,625,35226,1725,9.936,6.039,9.785
VACE-VECVAGARE Sigita,7,59,627,35853,1725,9.904,6.058,9.9593
VACE-VECVAGARE Sigita,7,60,610,36464,1725,10.18,5.894,10.1288
VACE-VECVAGARE Sigita,7,61,651,37115,1725,9.539,6.29,10.3097
VACE-VECVAGARE Sigita,7,62,650,37765,1725,9.554,6.28,10.4903
VACE-VECVAGARE Sigita,7,63,639,38404,1725,9.718,6.174,10.6679
VACE-VECVAGARE Sigita,7,64,737,39142,1725,8.426,7.121,10.8728
VACE-VECVAGARE Sigita,7,65,624,39767,1725,9.952,6.029,11.0464
VACE-VECVAGARE Sigita,7,66,596,40363,1725,10.419,5.758,11.2121
VACE-VECVAGARE Sigita,7,67,602,40966,1725,10.316,5.816,11.3794
VACE-VECVAGARE Sigita,7,68,604,41570,1725,10.281,5.836,11.5472
VACE-VECVAGARE Sigita,7,69,626,42197,1725,9.92,6.048,11.7213
VACE-VECVAGARE Sigita,7,70,628,42825,1725,9.889,6.068,11.8959
VACE-VECVAGARE Sigita,7,71,703,43528,1725,8.834,6.792,12.0912
VACE-VECVAGARE Sigita,7,72,756,44285,1725,8.214,7.304,12.3015
VACE-VECVAGARE Sigita,7,73,644,44930,1725,9.643,6.222,12.4805
VACE-VECVAGARE Sigita,7,74,651,45581,1725,9.539,6.29,12.6615
VACE-VECVAGARE Sigita,7,75,662,46244,1725,9.381,6.396,12.8455
VACE-VECVAGARE Sigita,7,76,656,46900,1725,9.466,6.338,13.0278
VACE-VECVAGARE Sigita,7,77,655,47555,1725,9.481,6.329,13.2098
VACE-VECVAGARE Sigita,7,78,679,48234,1725,9.146,6.56,13.3984
VACE-VECVAGARE Sigita,7,79,749,48983,1725,8.291,7.237,13.6065
VACE-VECVAGARE Sigita,7,80,678,49662,1725,9.159,6.551,13.7949
VACE-VECVAGARE Sigita,7,81,673,50335,1725,9.227,6.502,13.982
VACE-VECVAGARE Sigita,7,82,737,51073,1725,8.426,7.121,14.1869
VACE-VECVAGARE Sigita,7,83,670,51743,1725,9.269,6.473,14.3732
VACE-VECVAGARE Sigita,7,84,749,52493,1725,8.291,7.237,14.5813
VACE-VECVAGARE Sigita,7,85,680,53173,1725,9.132,6.57,14.7704
VACE-VECVAGARE Sigita,7,86,791,53965,1725,7.851,7.643,14.9904
VACE-VECVAGARE Sigita,7,87,719,54685,1725,8.637,6.947,15.1903
VACE-VECVAGARE Sigita,7,88,723,55408,1725,8.589,6.986,15.3912
VACE-VECVAGARE Sigita,7,89,676,56084,1725,9.186,6.531,15.579
VACE-VECVAGARE Sigita,7,90,713,56798,1725,8.71,6.889,15.7772
VACE-VECVAGARE Sigita,7,91,701,57499,1725,8.859,6.773,15.9719
VACE-VECVAGARE Sigita,7,92,766,58265,1725,8.107,7.401,16.1848
VACE-VECVAGARE Sigita,7,93,714,58980,1725,8.697,6.899,16.3833
VACE-VECVAGARE Sigita,7,94,740,59720,1725,8.392,7.15,16.589
VACE-VECVAGARE Sigita,7,95,698,60419,1725,8.897,6.744,16.7831
VACE-VECVAGARE Sigita,7,96,730,61150,1725,8.507,7.053,16.9861
VACE-VECVAGARE Sigita,7,97,742,61893,1725,8.369,7.169,17.1925
VACE-VECVAGARE Sigita,7,98,666,62560,1725,9.324,6.435,17.3777
VACE-VECVAGARE Sigita,7,99,646,63207,1725,9.613,6.242,17.5574
VACE-VECVAGARE Sigita,7,100,683,63890,1725,9.092,6.599,17.7473
VACE-VECVAGARE Sigita,7,101,685,64576,1725,9.066,6.618,17.9377
VACE-VECVAGARE Sigita,7,102,691,65267,1725,8.987,6.676,18.1297
VACE-VECVAGARE Sigita,7,103,668,65936,1725,9.296,6.454,18.3155
VACE-VECVAGARE Sigita,7,104,792,66728,1725,7.841,7.652,18.5355
VACE-VECVAGARE Sigita,7,105,926,67654,1725,6.706,8.947,18.7929
VACE-VECVAGARE Sigita,7,106,734,68389,1725,8.46,7.092,18.997
VACE-VECVAGARE Sigita,7,107,730,69120,1725,8.507,7.053,19.2001
VACE-VECVAGARE Sigita,7,108,937,70058,1725,6.628,9.053,19.4605
VACE-VECVAGARE Sigita,7,109,1716,71775,1725,3.619,16.58,19.9374
VACE-VECVAGARE Sigita,7,110,844,72619,1725,7.358,8.155,20.1718
VACE-VECVAGARE Sigita,7,111,1082,73701,1725,5.739,10.454,20.4725
VACE-VECVAGARE Sigita,7,112,827,74528,1725,7.509,7.99,20.7023
VACE-VECVAGARE Sigita,7,113,966,75494,1725,6.429,9.333,20.9706
VACE-VECVAGARE Sigita,7,114,860,76355,1725,7.221,8.309,21.2096
VACE-VECVAGARE Sigita,7,115,923,77278,1725,6.728,8.918,21.4661
VACE-VECVAGARE Sigita,7,116,799,78078,1725,7.772,7.72,21.6882
VACE-VECVAGARE Sigita,7,117,969,79047,1725,6.409,9.362,21.9575
VACE-VECVAGARE Sigita,7,118,811,79858,1725,7.657,7.836,22.1828
VACE-VECVAGARE Sigita,7,119,793,80651,1725,7.831,7.662,22.4032
VACE-VECVAGARE Sigita,7,120,879,81531,1725,7.065,8.493,22.6474
VACE-VECVAGARE Sigita,7,121,891,82422,1725,6.97,8.609,22.8951
VACE-VECVAGARE Sigita,7,122,1137,83560,1725,5.462,10.986,23.211
VACE-VECVAGARE Sigita,7,123,1329,84889,1725,4.673,12.841,23.5802
VACE-VECVAGARE Sigita,7,124,1096,85985,1725,5.666,10.589,23.8848
SZYSZKOWSKI Marcin,8,1,605,605,1725,10.264,5.845,0.1681
SZYSZKOWSKI Marcin,8,2,591,1197,1725,10.508,5.71,0.3325
SZYSZKOWSKI Marcin,8,3,587,1784,1725,10.579,5.671,0.4957
SZYSZKOWSKI Marcin,8,4,589,2374,1725,10.543,5.691,0.6595
SZYSZKOWSKI Marcin,8,5,596,2971,1725,10.419,5.758,0.8251
SZYSZKOWSKI Marcin,8,6,591,3562,1725,10.508,5.71,0.9894
SZYSZKOWSKI Marcin,8,7,596,4158,1725,10.419,5.758,1.1551
SZYSZKOWSKI Marcin,8,8,585,4744,1725,10.615,5.652,1.3178
SZYSZKOWSKI Marcin,8,9,593,5338,1725,10.472,5.729,1.4828
SZYSZKOWSKI Marcin,8,10,605,5944,1725,10.264,5.845,1.6511
SZYSZKOWSKI Marcin,8,11,564,6509,1725,11.011,5.449,1.8081
SZYSZKOWSKI Marcin,8,12,604,7114,1725,10.281,5.836,1.9761
SZYSZKOWSKI Marcin,8,13,593,7708,1725,10.472,5.729,2.141
SZYSZKOWSKI Marcin,8,14,587,8295,1725,10.579,5.671,2.3042
SZYSZKOWSKI Marcin,8,15,600,8895,1725,10.35,5.797,2.4709
SZYSZKOWSKI Marcin,8,16,590,9486,1725,10.525,5.7,2.6349
SZYSZKOWSKI Marcin,8,17,591,10077,1725,10.508,5.71,2.7993
SZYSZKOWSKI Marcin,8,18,597,10675,1725,10.402,5.768,2.9653
SZYSZKOWSKI Marcin,8,19,586,11261,1725,10.597,5.662,3.1281
SZYSZKOWSKI Marcin,8,20,581,11843,1725,10.688,5.614,3.2896
SZYSZKOWSKI Marcin,8,21,590,12434,1725,10.525,5.7,3.4538
SZYSZKOWSKI Marcin,8,22,597,13031,1725,10.402,5.768,3.6197
SZYSZKOWSKI Marcin,8,23,603,13634,1725,10.299,5.826,3.7873
SZYSZKOWSKI Marcin,8,24,688,14323,1725,9.026,6.647,3.9785
SZYSZKOWSKI Marcin,8,25,597,14920,1725,10.402,5.768,4.1444
SZYSZKOWSKI Marcin,8,26,588,15508,1725,10.561,5.681,4.3079
SZYSZKOWSKI Marcin,8,27,600,16109,1725,10.35,5.797,4.4746
SZYSZKOWSKI Marcin,8,28,587,16696,1725,10.579,5.671,4.6377
SZYSZKOWSKI Marcin,8,29,587,17283,1725,10.579,5.671,4.8009
SZYSZKOWSKI Marcin,8,30,603,17887,1725,10.299,5.826,4.9686
SZYSZKOWSKI Marcin,8,31,686,18574,1725,9.052,6.628,5.1594
SZYSZKOWSKI Marcin,8,32,608,19182,1725,10.214,5.874,5.3284
SZYSZKOWSKI Marcin,8,33,605,19788,1725,10.264,5.845,5.4967
SZYSZKOWSKI Marcin,8,34,598,20386,1725,10.385,5.778,5.6629
SZYSZKOWSKI Marcin,8,35,590,20977,1725,10.525,5.7,5.8269
SZYSZKOWSKI Marcin,8,36,594,21571,1725,10.455,5.739,5.992
SZYSZKOWSKI Marcin,8,37,606,22178,1725,10.248,5.855,6.1605
SZYSZKOWSKI Marcin,8,38,606,22785,1725,10.248,5.855,6.3291
SZYSZKOWSKI Marcin,8,39,597,23382,1725,10.402,5.768,6.495
SZYSZKOWSKI Marcin,8,40,602,23985,1725,10.316,5.816,6.6624
SZYSZKOWSKI Marcin,8,41,688,24673,1725,9.026,6.647,6.8535
SZYSZKOWSKI Marcin,8,42,603,25276,1725,10.299,5.826,7.0211
SZYSZKOWSKI Marcin,8,43,602,25878,1725,10.316,5.816,7.1884
SZYSZKOWSKI Marcin,8,44,597,26475,1725,10.402,5.768,7.3543
SZYSZKOWSKI Marcin,8,45,602,27077,1725,10.316,5.816,7.5215
SZYSZKOWSKI Marcin,8,46,612,27690,1725,10.147,5.913,7.6917
SZYSZKOWSKI Marcin,8,47,605,28295,1725,10.264,5.845,7.8598
SZYSZKOWSKI Marcin,8,48,598,28893,1725,10.385,5.778,8.026
SZYSZKOWSKI Marcin,8,49,610,29504,1725,10.18,5.894,8.1956
SZYSZKOWSKI Marcin,8,50,610,30115,1725,10.18,5.894,8.3653
SZYSZKOWSKI Marcin,8,51,594,30709,1725,10.455,5.739,8.5303
SZYSZKOWSKI Marcin,8,52,624,31333,1725,9.952,6.029,8.7037
SZYSZKOWSKI Marcin,8,53,623,31957,1725,9.968,6.019,8.8769
SZYSZKOWSKI Marcin,8,54,723,32680,1725,8.589,6.986,9.0778
SZYSZKOWSKI Marcin,8,55,627,33307,1725,9.904,6.058,9.252
SZYSZKOWSKI Marcin,8,56,638,33946,1725,9.734,6.164,9.4294
SZYSZKOWSKI Marcin,8,57,631,34578,1725,9.842,6.097,9.605
SZYSZKOWSKI Marcin,8,58,687,35265,1725,9.039,6.638,9.7959
SZYSZKOWSKI Marcin,8,59,660,35926,1725,9.409,6.377,9.9794
SZYSZKOWSKI Marcin,8,60,716,36643,1725,8.673,6.918,10.1785
SZYSZKOWSKI Marcin,8,61,690,37334,1725,9.0,6.667,10.3705
SZYSZKOWSKI Marcin,8,62,692,38026,1725,8.974,6.686,10.5628
SZYSZKOWSKI Marcin,8,63,640,38666,1725,9.703,6.184,10.7407
SZYSZKOWSKI Marcin,8,64,595,39262,1725,10.437,5.749,10.9061
SZYSZKOWSKI Marcin,8,65,605,39867,1725,10.264,5.845,11.0742
SZYSZKOWSKI Marcin,8,66,736,40604,1725,8.438,7.111,11.2789
